isv_form,match_score,reconstructed_variants
råzgryzati,70.0,"['orzkryti', 'orzpytati', 'orzraziti', 'orzvykati', 'orzbrъkati', 'orzgorditi', 'orzgadati', 'gryzati', 'orztъrgati']"
izbiratelj,70.0,['obitateljь']
råzniti sę,70.0,"['kloniti sę', 'boriti sę', 'orzьniti']"
dopisyvati,70.0,['dobyvati']
prěseljati,70.0,"['prosějati', 'prisъlati']"
naduživati,70.0,"['nabivati', 'nadušiti']"
poiskyvati,70.0,"['piskati', 'sъkyvati', 'posylati', 'podъskakati']"
ograničiti,70.0,['graniti']
strěsti sę,70.0,['ověsti sę']
strimyvati,70.0,"['sormovati', 'strikati', 'sъkryvati', 'otrimati', 'tryvati', 'trimati', 'strybati', 'strьmati']"
prisęgnųti,70.0,"['prędnǫti', 'primъknǫti', 'sęgnǫti', 'kręgnǫti', 'pritъknǫti', 'pragnǫti', 'privyknǫti', 'prysnǫti', 'ręgnǫti']"
roditi sę,70.0,['kloniti sę']
napominati,70.0,"['načinati', 'pominǫti', 'napojiti', 'napisati']"
råzparjati,70.0,"['orzporti', 'orzbijati', 'orzpuxati', 'orzpytati', 'orzbirati', 'orzvějati', 'orspariti', 'orzbrъkati', 'orzperti', 'orzgadati', 'orzpaliti', 'orztъrgati']"
zautrakati,70.0,"['zautrъka', 'trakati', 'zabrъkati', 'zaskakati', 'zakradati']"
vȯzvraćati,70.0,['vъzraziti']
posvědčati,70.0,"['pověděti', 'osьrdьčati', 'povějati']"
očistitelj,70.0,['obitateljь']
izkriknųti,70.0,['kliknǫti']
posmotriti,70.0,"['podobriti', 'posočiti', 'postiti', 'posětiti', 'motriti']"
pravdivosť,70.0,"['pravьdivъ', 'pravьdьnostь']"
podtaliŕka,70.0,['podъpalъka']
pozdråviti,70.0,"['sъdorviti', 'osъdorvěti', 'podъręditi', 'popraviti']"
råzčuljati,70.0,"['orzbijati', 'orzsъlati', 'orzpuxati', 'orzvějati', 'orzduxati', 'orzuzdati']"
odosobniti,70.0,"['osobiti', 'odobriti']"
dobry denj,70.0,['dobrъ dьnь']
osvětljati,70.0,"['otъvětati', 'obvětati', 'ostojati', 'obvějati']"
odrųbyvati,70.0,"['dobyvati', 'perbyvati', 'otrǫbati']"
oprěti sę,70.0,['ověděti sę']
råzmękčati,70.0,"['mękъčati', 'orzličati', 'orzvykati', 'orzbrъkati']"
råzpoznati,70.0,"['orzpuxati', 'poznati', 'orzpytati', 'orzkopati', 'orzxodati', 'orzuzdati', 'orzkoxati']"
obvęzyvati,70.0,['obrazovati']
odstrašati,70.0,"['ostrъgati', 'stradati', 'ostavati', 'strašiti', 'ostrugati', 'ostьrbati', 'otъstavati']"
podležati,70.0,['podъkladati']
pritiskati,70.0,"['pъrskati', 'driskati', 'tiskati', 'pryskati', 'piskati', 'pribirati', 'pribъrkati', 'privykati', 'prisъlati', 'prъskati', 'porskati']"
otrězvěti,70.0,['oterzvьněti']
stati sę,70.0,['smykati sę']
prětraviti,70.0,"['praviti', 'postaviti', 'traviti', 'popraviti']"
zapisyvati,70.0,"['zapyxati', 'napisati']"
oskubyvati,70.0,"['sъkyvati', 'sъkryvati', 'sъbyvati', 'skubati']"
povtoriti,70.0,['postrojiti']
provŕgnųti,70.0,"['pomьrknǫti', 'promъknǫti', 'provoriti', 'podvignǫti', 'vьrgnǫti', 'pragnǫti', 'privyknǫti', 'povinǫti']"
prěstųpati,70.0,['stǫpati']
umoriti sę,70.0,['kloniti sę']
osnovyvati,70.0,"['snovati', 'osnovami']"
osvoboditi sę,69.23076923076923,['svoboditi']
jednostajnosť,69.23076923076923,['edьnostajьnъ']
osmnadsęty,69.23076923076923,['osmь na desęte']
råzpečętyvati,69.23076923076923,['orzpytovati']
sųsrědotočiti,69.23076923076923,['sǫsъrětiti']
prědpokladati,69.23076923076923,"['podъkladati', 'dokladati', 'prikladati']"
obråtiti sę k,69.23076923076923,['boriti sę']
osvědomiti sę,69.23076923076923,['ověděti sę']
kolěbati sę,69.23076923076923,['kolěbati (sę)']
prědslovje,69.23076923076923,['porzdьnoslovьje']
råzprostirati,69.23076923076923,['orzportiti']
napravjati sę,69.23076923076923,['ne čajati sę']
prěduslovje,69.23076923076923,['porzdьnoslovьje']
zagospodariti,69.23076923076923,['gospodarica']
pråzdnověŕje,69.23076923076923,['porzdьnoslovьje']
odsųtstvovati,69.23076923076923,['dějьstvovati']
prědskazyvati,69.23076923076923,['perdъsъkazati']
proslaviti sę,69.23076923076923,['prosloviti']
nastråžiti sę,69.23076923076923,['nastružiti']
obradovati sę,69.23076923076923,['obrazovati']
kremlj,66.66666666666667,"['kremy', 'kremenъ', 'kremenь', 'kremykъ']"
neobrazovany,66.66666666666667,['obrazovati']
osparjati,66.66666666666667,"['sъpariti', 'ostrъgati', 'opadati', 'otъpadati', 'napajati', 'ostojati', 'sъpadati', 'opariti', 'ostavati', 'stajati', 'parati', 'starati', 'ostьrbati']"
afrika,66.66666666666667,"['pyrika', 'drika']"
tanzanija,66.66666666666667,['mazanica']
dunaj,66.66666666666667,"['duxъnaxъ', 'duxъnasъ', 'duxъnamъ']"
včlenjati,66.66666666666667,"['blejati', 'viljati']"
pracovity,66.66666666666667,['praviti']
ujediniti,66.66666666666667,['jьzdъniti']
nalěvo,66.66666666666667,"['plěvo', 'xalěpo', 'palivo']"
blågovolěti,66.66666666666667,['bolgosloviti']
smola,66.66666666666667,"['samota', 'skobla', 'smogolь', 'usmoma']"
teksas,66.66666666666667,"['tesařь', 'tetasъ', 'tesa', 'teka', 'tesakъ', 'teslasъ', 'tìsasъ']"
bȯrščevnik,66.66666666666667,['bojevьnikъ']
světiľnik,66.66666666666667,"['svatovьnikъ', 'světiti', 'svěťьnikъ']"
polnoć,66.66666666666667,"['pelnomь', 'pelnomъ']"
kryti sę,66.66666666666667,['boriti sę']
obydva,66.66666666666667,"['obida', 'oběda', 'oblava', 'obada', 'obydlo', 'obuva']"
zamysl,66.66666666666667,['myslь']
kamenisty,66.66666666666667,['monisty']
grobaŕ,66.66666666666667,"['globasъ', 'gъrbatъ', 'gъrbaxъ', 'drobamъ', 'gъrdoba', 'grobù', 'grota', 'gъrbačь', 'brǫbarъ', 'globa', 'gъrbavъ', 'grobòmь', 'groza', 'drobaxъ', 'grabrъ', 'grobъ̀mь', 'globamъ', 'gъrbasъ', 'grobý', 'grobъ', 'gъrbamъ', 'grobe', 'drobasъ', 'xrobakъ', 'grobě̀', 'grȍba', 'droba', 'globaxъ', 'gъrba', 'grobà', 'grobì', 'gromadъ', 'grobòmъ', 'grobỳ']"
homjak,66.66666666666667,"['xoměkъ', 'xomìkъ', 'xodakъ']"
peruansky,66.66666666666667,"['persky', 'peruny']"
oseljenėc,66.66666666666667,['selzenь']
někamo,66.66666666666667,"['něgamъ', 'nъťьkami', 'běkamъ', 'něgama', 'nъťьkamъ', 'nьťьkami', 'běkami', 'někъto', 'běkama', 'někakъ', 'skamo', 'kamo', 'něgami', 'nьťьkamъ']"
